employee_id,full_name,gender,age,date_of_birth,marital_status,education_level,domicile_city,domicile_province,hire_date,employment_status,department_id,job_id,manager_id,work_location,employee_type
1910,Vino Nasution,Male,34,1991-04-27,Married,Bachelor,Jakarta,DKI Jakarta,2021-09-02,Active,2,6,1002,Remote,Permanent
1911,Nanda Susilo,Male,26,1999-01-01,Single,Bachelor,Jakarta,DKI Jakarta,2022-09-23,Active,3,1,1003,Jakarta HQ,Permanent
1912,Surya Salim,Male,30,1995-04-23,Single,Diploma,Jakarta,DKI Jakarta,2020-03-15,Active,4,8,1004,Jakarta HQ,Permanent
1913,Anto Simanjuntak,Male,22,2003-11-14,Married,Bachelor,Jakarta,DKI Jakarta,2023-04-14,Active,4,7,1004,Jakarta HQ,Permanent
1914,Indah Tanjung,Female,23,2002-02-05,Married,Master,Bekasi,Jawa Barat,2024-09-10,Active,1,1,1001,Jakarta HQ,Permanent
1915,Krisna Anggraini,Male,30,1995-07-21,Single,Bachelor,Bekasi,Jawa Barat,2022-08-15,Active,3,1,1003,Remote,Contract
1916,Lestari Lestari,Female,22,2003-11-27,Single,Master,Jakarta,DKI Jakarta,2024-03-01,Active,1,1,1001,Jakarta HQ,Permanent
1917,Teguh Tanjung,Male,26,1999-11-23,Single,Bachelor,Jakarta,DKI Jakarta,2023-01-25,Resigned,2,6,1002,Jakarta HQ,Permanent
1918,Kurnia Cahyani,Male,36,1989-03-18,Married,Bachelor,Jakarta,DKI Jakarta,2022-06-11,Active,1,3,1001,Jakarta HQ,Permanent
1919,Satria Rahmawati,Male,44,1981-01-15,Single,Diploma,Surabaya,Jawa Timur,2013-02-15,Terminated,1,3,1001,Surabaya Office,Contract
1920,Yuliana Permana,Female,39,1986-06-15,Married,Bachelor,Bekasi,Jawa Barat,2022-07-08,Active,1,3,1001,Jakarta HQ,Permanent
1921,Anto Hidayat,Male,44,1981-07-20,Married,Master,Bandung,Jawa Barat,2020-02-25,Active,1,3,1001,Bandung Office,Permanent
1922,Pertiwi Anggraini,Female,22,2003-05-01,Single,Bachelor,Jakarta,DKI Jakarta,2023-03-20,Active,1,1,1001,Jakarta HQ,Permanent
1923,Cahyo Lestari,Male,30,1995-01-04,Married,Bachelor,Jakarta,DKI Jakarta,2022-08-22,Active,4,8,1004,Jakarta HQ,Contract
1924,Gladys Hakim,Female,22,2003-02-03,Single,Bachelor,Yogyakarta,DI Yogyakarta,2024-03-13,Active,6,13,1006,Jakarta HQ,Permanent
1925,Bambang Mahendra,Male,22,2003-01-16,Single,Diploma,Bandung,Jawa Barat,2022-03-09,Active,6,13,1006,Bandung Office,Permanent
1926,Maya Setiawan,Female,26,1999-11-09,Single,Bachelor,Tangerang,Banten,2024-07-04,Active,2,6,1002,Jakarta HQ,Contract
1927,Dewi Rahmawati,Female,31,1994-02-20,Married,Bachelor,Semarang,Jawa Tengah,2022-03-14,Active,4,8,1004,Jakarta HQ,Permanent
1928,Naufal Cahyani,Male,31,1994-08-12,Married,Bachelor,Jakarta,DKI Jakarta,2018-06-07,Active,2,6,1002,Jakarta HQ,Intern
1929,Wulan Pangestu,Female,44,1981-08-25,Divorced,Diploma,Yogyakarta,DI Yogyakarta,2014-08-12,Active,1,3,1001,Jakarta HQ,Permanent
1930,Mira Maulana,Female,25,2000-12-13,Married,Bachelor,Yogyakarta,DI Yogyakarta,2025-04-01,Active,5,11,1005,Jakarta HQ,Permanent
1931,Yuliana Sari,Female,29,1996-02-11,Single,Bachelor,Medan,Sumatera Utara,2023-01-26,Active,4,7,1004,Medan Office,Permanent
1932,Satria Salim,Male,24,2001-12-25,Married,Master,Yogyakarta,DI Yogyakarta,2024-11-01,Active,6,13,1006,Jakarta HQ,Permanent
1933,Nanda Hutapea,Male,36,1989-02-27,Married,Bachelor,Jakarta,DKI Jakarta,2021-10-21,Active,2,6,1002,Jakarta HQ,Permanent
1934,Yoga Cahyani,Male,22,2003-12-20,Married,Bachelor,Jakarta,DKI Jakarta,2023-05-11,Active,4,7,1004,Jakarta HQ,Permanent
1935,Hesti Hidayat,Female,46,1979-01-09,Married,Master,Surabaya,Jawa Timur,2015-04-22,Active,1,4,1001,Surabaya Office,Contract
1936,Hendra Handayani,Male,29,1996-05-18,Single,Bachelor,Jakarta,DKI Jakarta,2025-09-20,Active,6,13,1006,Jakarta HQ,Permanent
1937,Umar Simanjuntak,Male,49,1976-04-20,Married,Master,Jakarta,DKI Jakarta,2016-09-16,Active,5,12,1005,Remote,Permanent
1938,Mario Mahendra,Male,38,1987-09-21,Married,Bachelor,Bekasi,Jawa Barat,2024-06-25,Active,4,8,1004,Jakarta HQ,Permanent
1939,Yudi Susilo,Male,27,1998-04-16,Married,Bachelor,Jakarta,DKI Jakarta,2023-06-28,Active,2,6,1002,Jakarta HQ,Permanent
1940,Novi Tanjung,Female,37,1988-12-15,Married,High School,Jakarta,DKI Jakarta,2021-09-12,Active,1,3,1001,Remote,Permanent
1941,Jefri Iskandar,Male,36,1989-09-04,Single,Diploma,Jakarta,DKI Jakarta,2018-03-06,Active,7,10,1007,Jakarta HQ,Contract
1942,Putra Maulana,Male,38,1987-01-06,Married,Bachelor,Jakarta,DKI Jakarta,2021-01-14,Active,5,12,1005,Jakarta HQ,Permanent
1943,Hana Simanjuntak,Female,22,2003-04-07,Single,Bachelor,Jakarta,DKI Jakarta,2024-06-01,Resigned,9,16,1009,Jakarta HQ,Permanent
1944,Irfan Hidayat,Male,25,2000-08-26,Single,Bachelor,Tangerang,Banten,2024-07-28,Active,5,11,1005,Jakarta HQ,Permanent
1945,Irfan Lubis,Male,28,1997-02-16,Married,Master,Jakarta,DKI Jakarta,2024-01-17,Active,8,9,1008,Jakarta HQ,Contract
1946,Vino Cahyani,Male,26,1999-04-22,Married,Bachelor,Bandung,Jawa Barat,2023-04-16,Active,3,15,1003,Bandung Office,Contract
1947,Rina Pratama,Female,29,1996-10-17,Single,Diploma,Surabaya,Jawa Timur,2022-02-21,Resigned,4,8,1004,Surabaya Office,Contract
1948,Bambang Setiawan,Male,29,1996-11-26,Married,Bachelor,Semarang,Jawa Tengah,2023-05-31,Active,1,1,1001,Jakarta HQ,Permanent
1949,Farhan Tanjung,Male,27,1998-09-17,Married,Bachelor,Depok,Jawa Barat,2025-06-26,Active,6,13,1006,Jakarta HQ,Contract
1950,Yuni Putri,Female,25,2000-06-17,Married,Master,Jakarta,DKI Jakarta,2022-06-13,Active,2,5,1002,Jakarta HQ,Permanent
1951,Yudi Iskandar,Male,40,1985-04-26,Single,Bachelor,Bekasi,Jawa Barat,2015-01-11,Active,6,14,1006,Remote,Permanent
1952,Satria Tanjung,Male,46,1979-04-13,Single,Diploma,Medan,Sumatera Utara,2015-06-19,Active,5,12,1005,Medan Office,Permanent
1953,Made Kusuma,Male,33,1992-08-18,Single,Doctorate,Bekasi,Jawa Barat,2020-02-15,Resigned,3,15,1003,Jakarta HQ,Permanent
1954,Irfan Hakim,Male,27,1998-06-25,Single,Bachelor,Semarang,Jawa Tengah,2024-10-11,Active,4,8,1004,Jakarta HQ,Contract
1955,Taufik Manurung,Male,22,2003-01-04,Married,Bachelor,Jakarta,DKI Jakarta,2023-06-14,Active,6,13,1006,Jakarta HQ,Contract
1956,Leo Sinaga,Male,31,1994-04-06,Single,Bachelor,Jakarta,DKI Jakarta,2018-04-21,Active,3,2,1003,Jakarta HQ,Intern
1957,Putra Wardhana,Male,29,1996-04-15,Single,Bachelor,Yogyakarta,DI Yogyakarta,2020-08-10,Active,2,6,1002,Jakarta HQ,Permanent
1958,Oki Ramadhan,Male,27,1998-07-23,Married,High School,Jakarta,DKI Jakarta,2023-03-21,Active,8,9,1008,Jakarta HQ,Permanent
1959,Jefri Sari,Male,45,1980-01-16,Married,Bachelor,Semarang,Jawa Tengah,2014-04-20,Active,1,4,1001,Jakarta HQ,Permanent
1960,Vino Pangestu,Male,32,1993-05-08,Married,Bachelor,Jakarta,DKI Jakarta,2020-07-07,Active,3,15,1003,Jakarta HQ,Permanent
1961,Yoga Iskandar,Male,28,1997-01-16,Single,Bachelor,Medan,Sumatera Utara,2022-03-19,Active,1,1,1001,Remote,Intern
1962,Naufal Siregar,Male,30,1995-04-28,Married,Diploma,Jakarta,DKI Jakarta,2025-04-20,Resigned,4,7,1004,Jakarta HQ,Permanent
1963,Rangga Anwar,Male,24,2001-05-05,Single,Diploma,Yogyakarta,DI Yogyakarta,2022-06-13,Active,1,1,1001,Jakarta HQ,Contract
1964,Galih Sutanto,Male,24,2001-04-01,Single,Diploma,Jakarta,DKI Jakarta,2024-09-23,Active,5,11,1005,Remote,Permanent
1965,Lukman Hartono,Male,22,2003-06-28,Single,Diploma,Bandung,Jawa Barat,2024-06-15,Active,6,13,1006,Remote,Permanent
1966,Oka Iskandar,Male,35,1990-05-15,Married,Bachelor,Jakarta,DKI Jakarta,2021-03-15,Active,1,2,1001,Remote,Permanent
1967,Jefri Tanjung,Male,28,1997-09-18,Married,Bachelor,Bandung,Jawa Barat,2022-02-07,Active,3,1,1003,Bandung Office,Contract
1968,Cahyo Pratama,Male,45,1980-03-26,Single,Master,Jakarta,DKI Jakarta,2022-07-20,Active,3,3,1003,Jakarta HQ,Permanent
1969,Made Lestari,Male,25,2000-07-25,Married,Bachelor,Yogyakarta,DI Yogyakarta,2024-03-16,Active,2,5,1002,Jakarta HQ,Permanent
1970,Ratih Tanjung,Female,32,1993-08-23,Single,Master,Yogyakarta,DI Yogyakarta,2017-04-27,Active,1,2,1001,Jakarta HQ,Contract
1971,Yoga Salim,Male,47,1978-11-28,Married,Master,Bekasi,Jawa Barat,2016-09-25,Active,9,17,1009,Jakarta HQ,Contract
1972,Umar Lubis,Male,28,1997-01-04,Married,High School,Jakarta,DKI Jakarta,2023-01-19,Active,4,8,1004,Remote,Permanent
1973,Vino Rahmawati,Male,31,1994-01-26,Married,High School,Jakarta,DKI Jakarta,2020-01-08,Active,7,10,1007,Jakarta HQ,Permanent
1974,Jelita Mahendra,Female,27,1998-11-23,Married,Bachelor,Jakarta,DKI Jakarta,2022-06-19,Active,6,13,1006,Jakarta HQ,Permanent
1975,Maya Wardhana,Female,25,2000-07-26,Single,Diploma,Bekasi,Jawa Barat,2024-03-28,Active,1,1,1001,Jakarta HQ,Contract
1976,Olivia Salim,Female,28,1997-11-16,Married,Bachelor,Tangerang,Banten,2024-09-22,Active,2,6,1002,Jakarta HQ,Permanent
1977,Vania Siregar,Female,39,1986-11-22,Single,Master,Tangerang,Banten,2013-02-11,Active,9,17,1009,Jakarta HQ,Permanent
1978,Bambang Anggraini,Male,35,1990-05-26,Single,Master,Semarang,Jawa Tengah,2020-09-09,Active,2,6,1002,Jakarta HQ,Permanent
1979,Ika Iskandar,Female,28,1997-12-13,Married,Master,Jakarta,DKI Jakarta,2022-01-16,Active,1,1,1001,Remote,Permanent
1980,Doni Susilo,Male,28,1997-08-01,Married,Master,Jakarta,DKI Jakarta,2023-04-27,Active,2,5,1002,Jakarta HQ,Permanent
1981,Pandu Pratama,Male,31,1994-03-20,Married,Diploma,Yogyakarta,DI Yogyakarta,2022-04-24,Resigned,3,2,1003,Remote,Permanent
1982,Adinda Halim,Female,28,1997-01-05,Married,Diploma,Tangerang,Banten,2022-04-29,Active,8,9,1008,Jakarta HQ,Permanent
1983,Naufal Handayani,Male,22,2003-10-01,Single,Bachelor,Yogyakarta,DI Yogyakarta,2024-08-06,Active,2,5,1002,Jakarta HQ,Contract
1984,Faisal Nasution,Male,38,1987-03-21,Single,Bachelor,Bandung,Jawa Barat,2014-09-16,Active,1,3,1001,Bandung Office,Permanent
1985,Indra Putri,Male,30,1995-11-23,Single,Bachelor,Semarang,Jawa Tengah,2021-04-02,Active,4,8,1004,Jakarta HQ,Permanent
1986,Dimas Sinaga,Male,27,1998-03-04,Married,Bachelor,Jakarta,DKI Jakarta,2023-08-30,Active,1,2,1001,Remote,Permanent
1987,Tania Simanjuntak,Female,26,1999-12-07,Single,Master,Jakarta,DKI Jakarta,2022-10-16,Active,4,7,1004,Jakarta HQ,Contract
1988,Bambang Hidayat,Male,33,1992-03-27,Married,Diploma,Tangerang,Banten,2019-04-01,Active,3,15,1003,Jakarta HQ,Contract
1989,Hendra Sari,Male,34,1991-01-05,Married,Bachelor,Depok,Jawa Barat,2019-02-14,Active,1,3,1001,Jakarta HQ,Permanent
1990,Zahra Sari,Female,35,1990-02-16,Married,Bachelor,Jakarta,DKI Jakarta,2014-07-24,Active,5,12,1005,Jakarta HQ,Permanent
1991,Candra Salim,Male,37,1988-10-18,Single,Bachelor,Balikpapan,Kalimantan Timur,2020-02-01,Active,8,9,1008,Jakarta HQ,Intern
1992,Oktavia Manurung,Female,42,1983-06-27,Single,Bachelor,Bandung,Jawa Barat,2013-07-13,Active,1,4,1001,Bandung Office,Contract
1993,Oki Wijaya,Male,29,1996-08-08,Single,Master,Bandung,Jawa Barat,2021-11-01,Active,2,6,1002,Bandung Office,Permanent
1994,Tania Anggraini,Female,33,1992-10-07,Divorced,Bachelor,Jakarta,DKI Jakarta,2016-01-26,Active,4,8,1004,Remote,Permanent
1995,Doni Handayani,Male,27,1998-11-08,Single,Bachelor,Jakarta,DKI Jakarta,2022-10-23,Active,4,7,1004,Jakarta HQ,Permanent
1996,Kurnia Iskandar,Male,38,1987-05-10,Single,Master,Depok,Jawa Barat,2014-01-28,Active,1,4,1001,Remote,Contract
1997,Hana Anwar,Female,40,1985-02-17,Married,Bachelor,Bandung,Jawa Barat,2014-03-11,Active,1,3,1001,Bandung Office,Permanent
1998,Rangga Lestari,Male,35,1990-02-03,Single,Doctorate,Jakarta,DKI Jakarta,2022-08-20,Active,1,2,1001,Jakarta HQ,Permanent
1999,Dinda Ramadhan,Female,42,1983-04-06,Divorced,Bachelor,Surabaya,Jawa Timur,2019-03-01,Resigned,3,3,1003,Surabaya Office,Permanent
2000,Farah Mahendra,Female,45,1980-11-12,Single,Bachelor,Jakarta,DKI Jakarta,2019-10-13,Active,9,17,1009,Jakarta HQ,Permanent
